video_id,published_at,published_at_dt,collected_at_first,region,is_english_region,category_id,view_count,like_count,comment_count,title,description,tags,title_clean,description_clean,title_only_clean,description_only_clean,document_promo,document_semantic,token_count_promo,token_count_semantic,unique_token_count_promo,unique_token_count_semantic,lexdiv_promo,lexdiv_semantic,promo_share,upload_hour_utc,upload_weekday_utc,upload_weekday_name_utc,is_weekend_utc,lag_hours_first_seen,title_char_len,description_char_len,title_has_brackets,title_has_numbers,has_official_video,has_lyrics,has_feat_collab,high_views,tokens_joined_title,tokens_joined_description,tokens_joined_promo,tokens_joined_semantic
2WPHzoaBK4s,2026-01-22T10:00:03Z,2026-01-22T10:00:03Z,2026-01-25T20:35:46Z,US,1,10,47009,1405,28,BOO,"Provided to YouTube by Hitmaker

BOO · H3adband

BOO

℗ WatchDatBaby/Hitmaker Distro

Released on: 2026-01-23

Producer: Jordan Randall
Vocals: H3adband
Composer: Jordan Randall
Lyricist: Jordan Randall

Auto-generated by YouTube.",H3adband BOO,BOO,Provided to YouTube by Hitmaker BOO · H3adband BOO ℗ WatchDatBaby/Hitmaker Distro Released on: 2026-01-23 Producer: Jordan Randall Vocals: H3adband Composer: Jordan Randall Lyricist: Jordan Randall Auto-generated by YouTube.,BOO,Provided to YouTube by Hitmaker BOO · H3adband BOO ℗ WatchDatBaby/Hitmaker Distro Released on: 2026-01-23 Producer: Jordan Randall Vocals: H3adband Composer: Jordan Randall Lyricist: Jordan Randall Auto-generated by YouTube.,BOO Provided to YouTube by Hitmaker BOO · H3adband BOO ℗ WatchDatBaby/Hitmaker Distro Released on: 2026-01-23 Producer: Jordan Randall Vocals: H3adband Composer: Jordan Randall Lyricist: Jordan Randall Auto-generated by YouTube.,boo provided to youtube by hitmaker boo · h3adband boo watchdatbaby/hitmaker distro released on: 2026-01-23 producer: jordan randall vocals: h3adband composer: jordan randall lyricist: jordan randall auto-generated by youtube.,32,32,22,22,0.6875,0.6875,0.0,10,3,Thursday,0,82.59527777777778,3,230,0,0,0,0,0,0,boo,provided to youtube by hitmaker boo h3adband boo watchdatbaby hitmaker distro released on 2026 01 23 producer jordan randall vocals h3adband composer jordan randall lyricist jordan randall auto generated by youtube,boo provided to youtube by hitmaker boo h3adband boo watchdatbaby hitmaker distro released on 2026 01 23 producer jordan randall vocals h3adband composer jordan randall lyricist jordan randall auto generated by youtube,boo provided to youtube by hitmaker boo h3adband boo watchdatbaby hitmaker distro released on 2026 01 23 producer jordan randall vocals h3adband composer jordan randall lyricist jordan randall auto generated by youtube
2exVDhY6xqI,2026-01-25T01:00:06Z,2026-01-25T01:00:06Z,2026-01-25T20:35:46Z,US,1,10,15035,1881,648,Mickey Factz - #StoreRunner (TRU FOE DISS),"Directed by Mr Good Evening

Mickey Factz ends the trilogy with a scathing diss entitled #STORERUNNER 
The story goes Aye Noun paid Tru Foe to diss Mickey Factz and Mickey proceeded to write 3 songs in under 20 hours from 2 am to 7 pm. Mind you he slept from 7 am to 11 am. So its really 16 hours. Anyway, Factz being the mc he is channeled his anger into one of the most catchiest and creative diss records to date. Long Live Lyricism.",,Mickey Factz - #StoreRunner (TRU FOE DISS),"Directed by Mr Good Evening Mickey Factz ends the trilogy with a scathing diss entitled #STORERUNNER The story goes Aye Noun paid Tru Foe to diss Mickey Factz and Mickey proceeded to write 3 songs in under 20 hours from 2 am to 7 pm. Mind you he slept from 7 am to 11 am. So its really 16 hours. Anyway, Factz being the mc he is channeled his anger into one of the most catchiest and creative diss records to date. Long Live Lyricism.",Mickey Factz - #StoreRunner (TRU FOE DISS),"Directed by Mr Good Evening Mickey Factz ends the trilogy with a scathing diss entitled #STORERUNNER The story goes Aye Noun paid Tru Foe to diss Mickey Factz and Mickey proceeded to write 3 songs in under 20 hours from 2 am to 7 pm. Mind you he slept from 7 am to 11 am. So its really 16 hours. Anyway, Factz being the mc he is channeled his anger into one of the most catchiest and creative diss records to date. Long Live Lyricism.","Mickey Factz - #StoreRunner (TRU FOE DISS) Directed by Mr Good Evening Mickey Factz ends the trilogy with a scathing diss entitled #STORERUNNER The story goes Aye Noun paid Tru Foe to diss Mickey Factz and Mickey proceeded to write 3 songs in under 20 hours from 2 am to 7 pm. Mind you he slept from 7 am to 11 am. So its really 16 hours. Anyway, Factz being the mc he is channeled his anger into one of the most catchiest and creative diss records to date. Long Live Lyricism.","mickey factz - #storerunner (tru foe diss) mr good evening mickey factz ends the trilogy with a scathing diss entitled #storerunner the story goes aye noun paid tru foe to diss mickey factz and mickey proceeded to write 3 songs in under 20 hours from 2 am to 7 pm. mind you he slept from 7 am to 11 am. so its really 16 hours. anyway, factz being the mc he is channeled his anger into one of the most catchiest and creative diss records to date. long live lyricism.",91,89,65,63,0.7142857142857143,0.7078651685393258,0.02197802197802198,1,6,Sunday,1,19.594444444444445,42,436,1,0,0,0,0,0,mickey factz storerunner tru foe diss,directed by mr good evening mickey factz ends the trilogy with a scathing diss entitled storerunner the story goes aye noun paid tru foe to diss mickey factz and mickey proceeded to write 3 songs in under 20 hours from 2 am to 7 pm mind you he slept from 7 am to 11 am so its really 16 hours anyway factz being the mc he is channeled his anger into one of the most catchiest and creative diss records to date long live lyricism,mickey factz storerunner tru foe diss directed by mr good evening mickey factz ends the trilogy with a scathing diss entitled storerunner the story goes aye noun paid tru foe to diss mickey factz and mickey proceeded to write 3 songs in under 20 hours from 2 am to 7 pm mind you he slept from 7 am to 11 am so its really 16 hours anyway factz being the mc he is channeled his anger into one of the most catchiest and creative diss records to date long live lyricism,mickey factz storerunner tru foe diss mr good evening mickey factz ends the trilogy with a scathing diss entitled storerunner the story goes aye noun paid tru foe to diss mickey factz and mickey proceeded to write 3 songs in under 20 hours from 2 am to 7 pm mind you he slept from 7 am to 11 am so its really 16 hours anyway factz being the mc he is channeled his anger into one of the most catchiest and creative diss records to date long live lyricism
4kPt2x3_bIw,2026-01-24T21:35:41Z,2026-01-24T21:35:41Z,2026-01-25T20:35:46Z,US,1,10,58270,3728,207,Montana 700 - On The Road [Official Video],"The official video for Montana 700's ""On Road""

Follow Montana 700:
https://www.instagram.com/montana.700

#Montana700 #OnRoad #OfficialVideo",Montana700 Montana 700 montana700 montana 700 montana 700 dallas texas dallas rapper mr pipeline montana.700 the last don THE LAST DON montana700 new music montana 700 new music hip hop rap montana 700 the greatest of all traps new dallas Montana 700 - Chains On [Official Video] montana 700 chains on chains on montana 700 chains on chains on,Montana 700 - On The Road [Official Video],"The official video for Montana 700's ""On Road"" Follow Montana 700: #Montana700 #OnRoad #OfficialVideo",Montana 700 - On The Road [Official Video],"The official video for Montana 700's ""On Road"" Follow Montana 700: #Montana700 #OnRoad #OfficialVideo","Montana 700 - On The Road [Official Video] The official video for Montana 700's ""On Road"" Follow Montana 700: #Montana700 #OnRoad #OfficialVideo","montana 700 - on the road [ ] the for montana 700's ""on road"" montana 700: #montana700 #onroad #officialvideo",21,16,13,10,0.6190476190476191,0.625,0.23809523809523808,21,5,Saturday,1,23.00138888888889,42,141,1,1,1,0,0,0,montana 700 on the road official video,the official video for montana 700's on road follow montana 700 montana700 onroad officialvideo,montana 700 on the road official video the official video for montana 700's on road follow montana 700 montana700 onroad officialvideo,montana 700 on the road the for montana 700's on road montana 700 montana700 onroad officialvideo
7sxVHYZ_PnA,2026-01-23T17:00:07Z,2026-01-23T17:00:07Z,2026-01-25T20:35:46Z,US,1,10,7725367,454756,27473,Harry Styles - Aperture (Official Video),"Official Video for “Aperture” by Harry Styles 
Harry’s new album “Kiss All The Time. Disco, Occasionally.” is available March 6th: https://hstyles.lnk.to/storeID 

YouTube: https://hstyles.lnk.to/Aperture/YouTube 
Amazon Music: https://hstyles.lnk.to/Aperture/AmazonMusic 
Apple Music: https://hstyles.lnk.to/Aperture/AppleMusic 
Deezer: https://hstyles.lnk.to/Aperture/Deezer 
iTunes: https://hstyles.lnk.to/Aperture/iTunes 
Pandora: https://hstyles.lnk.to/Aperture/Pandora 
SoundCloud: https://hstyles.lnk.to/Aperture/SoundCloud  
Spotify: https://hstyles.lnk.to/Aperture/Spotify 
YouTube Music: https://hstyles.lnk.to/Aperture/YouTubeMusic 

Follow Harry Styles 
Instagram: https://hstyles.lnk.to/follow/instagram 
Facebook: https://hstyles.lnk.to/follow/facebook 
YouTube: https://hstyles.lnk.to/follow/youtube 

Follow HSHQ: 
Instagram: https://HStyles.lnk.to/HSHQIG 
TikTok: https://HStyles.lnk.to/HSHQTT 
SMS/WhatsApp: https://HStyles.lnk.to/HSHQWA 

Credits 
Written and Directed by Aube Perrie 
Produced by DIVISION 
Creative Director: Molly Hawkins  
Choreographer: Ryan Heffington 
Division MD/EP: Elena Argiros 
Division Co-Founder: Jules de Chateleux 
Division Producer: Elena Argiros 
 LFR EP/Producer: Luigi Rossi 
LFR EP/Producer: Francesco Rizzo 
Producer/Commissioner: Bryan Younce 
Management: Full Stop Management 
 
DOP: Chris Ripley 
Editor: Gwen Ghelid 
1st AD: Boma Pennebaker 
Stunt Coordinator: Stephen Dunlevy 
Stunt Performer - The Stranger: Kyle Soderman 
Stunt Performer - The Stranger: Pasha Petkun 
Stunt Performer - Harry: LJ LaVecchia 
Stunt Performer - Harry: Will Greenburg 
Dancer - The Stranger: Danny Dolan 
Production Designer: Patience Harding 
SFX Artist: Chelsea Delfino 
Artist Stylist: Harry Lambert 
Costume Designer: Lindsey Hartman 
VFX Creative Director: John Leonti 
Senior Colorist: Mikey Pehanich 
Sound Designer: Mark Hellaby 
Location Manager: Matt Stevens
 
Production Service: LFR Productions
Production Supervisor: Laura Goldenstein
Production Coordinator: Daphne Lucas
Casting Director: Allison Twardziak 
 
2nd AD: Kendall Wilmot
1st AC A-Cam: Jacob Perry 
2nd AC A-Cam: McKay Todd 
Cam Op B-Cam: Adam Hull 
1st AC B-Cam: Connor Lambert 
2nd AC B-Cam: Will Hecht
Steadicam: Jose Espinoza 
Sound Mixer: Brendan Beebe
Boom Op: Juan Cisneros 
VTR: Angel Cifuentes
Gaffer: Mathias Peralta 
Key Grip: Matt Planer 
Stunts: Action Factory 
Choreographer’s Assistant: Josh Lamb 
 
Art Coordinator: Megan Mantia 
Set Decorator: Caroline Jackson 
Prop Master: Marcy Silver 
Artist Skin: Dotti 
Artist Hair: Matt Mullhall 
Make Up Assistant: Brittany Turpen 
Hair: Rheanne Garcia 
Hair Assistant: Patrick Kilian White 
Hair Assistant: Teresita Mariscal 
 
VFX: Arc Creative 
Editing: Collectiv 
Color: Royal Muster 
Sound: 750mph 
Producer: Carla Thomas
Film Processing: Fotokem

#HarryStyles #KissAllTheTimeDiscoOccasionally #Aperture",Harry styles aperture aperture official video harry styles music video aperture official music video harry styles aperture let the light in we belong together harry styles we belong together together together harry styles together together harry styles lyrics harry styles new music video harry styles tour harry styles music new harry styles new harry styles song kiss all the time disco occasionally kiss all the time disco occasionally hs4,Harry Styles - Aperture (Official Video),"Official Video for “Aperture” by Harry Styles Harry’s new album “Kiss All The Time. Disco, Occasionally.” is available March 6th: YouTube: Amazon Music: Apple Music: Deezer: iTunes: Pandora: SoundCloud: Spotify: YouTube Music: Follow Harry Styles Instagram: Facebook: YouTube: Follow HSHQ: Instagram: TikTok: SMS/WhatsApp: Credits Written and Directed by Aube Perrie Produced by DIVISION Creative Director: Molly Hawkins Choreographer: Ryan Heffington Division MD/EP: Elena Argiros Division Co-Founder: Jules de Chateleux Division Producer: Elena Argiros LFR EP/Producer: Luigi Rossi LFR EP/Producer: Francesco Rizzo Producer/Commissioner: Bryan Younce Management: Full Stop Management DOP: Chris Ripley Editor: Gwen Ghelid 1st AD: Boma Pennebaker Stunt Coordinator: Stephen Dunlevy Stunt Performer - The Stranger: Kyle Soderman Stunt Performer - The Stranger: Pasha Petkun Stunt Performer - Harry: LJ LaVecchia Stunt Performer - Harry: Will Greenburg Dancer - The Stranger: Danny Dolan Production Designer: Patience Harding SFX Artist: Chelsea Delfino Artist Stylist: Harry Lambert Costume Designer: Lindsey Hartman VFX Creative Director: John Leonti Senior Colorist: Mikey Pehanich Sound Designer: Mark Hellaby Location Manager: Matt Stevens Production Service: LFR Productions Production Supervisor: Laura Goldenstein Production Coordinator: Daphne Lucas Casting Director: Allison Twardziak 2nd AD: Kendall Wilmot 1st AC A-Cam: Jacob Perry 2nd AC A-Cam: McKay Todd Cam Op B-Cam: Adam Hull 1st AC B-Cam: Connor Lambert 2nd AC B-Cam: Will Hecht Steadicam: Jose Espinoza Sound Mixer: Brendan Beebe Boom Op: Juan Cisneros VTR: Angel Cifuentes Gaffer: Mathias Peralta Key Grip: Matt Planer Stunts: Action Factory Choreographer’s Assistant: Josh Lamb Art Coordinator: Megan Mantia Set Decorator: Caroline Jackson Prop Master: Marcy Silver Artist Skin: Dotti Artist Hair: Matt Mullhall Make Up Assistant: Brittany Turpen Hair: Rheanne Garcia Hair Assistant: Patrick Kilian White Hair Assistant: Teresita Mariscal VFX: Arc Creative Editing: Collectiv Color: Royal Muster Sound: 750mph Producer: Carla Thomas Film Processing: Fotokem #HarryStyles #KissAllTheTimeDiscoOccasionally #Aperture",Harry Styles - Aperture (Official Video),"Official Video for “Aperture” by Harry Styles Harry’s new album “Kiss All The Time. Disco, Occasionally.” is available March 6th: YouTube: Amazon Music: Apple Music: Deezer: iTunes: Pandora: SoundCloud: Spotify: YouTube Music: Follow Harry Styles Instagram: Facebook: YouTube: Follow HSHQ: Instagram: TikTok: SMS/WhatsApp: Credits Written and Directed by Aube Perrie Produced by DIVISION Creative Director: Molly Hawkins Choreographer: Ryan Heffington Division MD/EP: Elena Argiros Division Co-Founder: Jules de Chateleux Division Producer: Elena Argiros LFR EP/Producer: Luigi Rossi LFR EP/Producer: Francesco Rizzo Producer/Commissioner: Bryan Younce Management: Full Stop Management DOP: Chris Ripley Editor: Gwen Ghelid 1st AD: Boma Pennebaker Stunt Coordinator: Stephen Dunlevy Stunt Performer - The Stranger: Kyle Soderman Stunt Performer - The Stranger: Pasha Petkun Stunt Performer - Harry: LJ LaVecchia Stunt Performer - Harry: Will Greenburg Dancer - The Stranger: Danny Dolan Production Designer: Patience Harding SFX Artist: Chelsea Delfino Artist Stylist: Harry Lambert Costume Designer: Lindsey Hartman VFX Creative Director: John Leonti Senior Colorist: Mikey Pehanich Sound Designer: Mark Hellaby Location Manager: Matt Stevens Production Service: LFR Productions Production Supervisor: Laura Goldenstein Production Coordinator: Daphne Lucas Casting Director: Allison Twardziak 2nd AD: Kendall Wilmot 1st AC A-Cam: Jacob Perry 2nd AC A-Cam: McKay Todd Cam Op B-Cam: Adam Hull 1st AC B-Cam: Connor Lambert 2nd AC B-Cam: Will Hecht Steadicam: Jose Espinoza Sound Mixer: Brendan Beebe Boom Op: Juan Cisneros VTR: Angel Cifuentes Gaffer: Mathias Peralta Key Grip: Matt Planer Stunts: Action Factory Choreographer’s Assistant: Josh Lamb Art Coordinator: Megan Mantia Set Decorator: Caroline Jackson Prop Master: Marcy Silver Artist Skin: Dotti Artist Hair: Matt Mullhall Make Up Assistant: Brittany Turpen Hair: Rheanne Garcia Hair Assistant: Patrick Kilian White Hair Assistant: Teresita Mariscal VFX: Arc Creative Editing: Collectiv Color: Royal Muster Sound: 750mph Producer: Carla Thomas Film Processing: Fotokem #HarryStyles #KissAllTheTimeDiscoOccasionally #Aperture","Harry Styles - Aperture (Official Video) Official Video for “Aperture” by Harry Styles Harry’s new album “Kiss All The Time. Disco, Occasionally.” is available March 6th: YouTube: Amazon Music: Apple Music: Deezer: iTunes: Pandora: SoundCloud: Spotify: YouTube Music: Follow Harry Styles Instagram: Facebook: YouTube: Follow HSHQ: Instagram: TikTok: SMS/WhatsApp: Credits Written and Directed by Aube Perrie Produced by DIVISION Creative Director: Molly Hawkins Choreographer: Ryan Heffington Division MD/EP: Elena Argiros Division Co-Founder: Jules de Chateleux Division Producer: Elena Argiros LFR EP/Producer: Luigi Rossi LFR EP/Producer: Francesco Rizzo Producer/Commissioner: Bryan Younce Management: Full Stop Management DOP: Chris Ripley Editor: Gwen Ghelid 1st AD: Boma Pennebaker Stunt Coordinator: Stephen Dunlevy Stunt Performer - The Stranger: Kyle Soderman Stunt Performer - The Stranger: Pasha Petkun Stunt Performer - Harry: LJ LaVecchia Stunt Performer - Harry: Will Greenburg Dancer - The Stranger: Danny Dolan Production Designer: Patience Harding SFX Artist: Chelsea Delfino Artist Stylist: Harry Lambert Costume Designer: Lindsey Hartman VFX Creative Director: John Leonti Senior Colorist: Mikey Pehanich Sound Designer: Mark Hellaby Location Manager: Matt Stevens Production Service: LFR Productions Production Supervisor: Laura Goldenstein Production Coordinator: Daphne Lucas Casting Director: Allison Twardziak 2nd AD: Kendall Wilmot 1st AC A-Cam: Jacob Perry 2nd AC A-Cam: McKay Todd Cam Op B-Cam: Adam Hull 1st AC B-Cam: Connor Lambert 2nd AC B-Cam: Will Hecht Steadicam: Jose Espinoza Sound Mixer: Brendan Beebe Boom Op: Juan Cisneros VTR: Angel Cifuentes Gaffer: Mathias Peralta Key Grip: Matt Planer Stunts: Action Factory Choreographer’s Assistant: Josh Lamb Art Coordinator: Megan Mantia Set Decorator: Caroline Jackson Prop Master: Marcy Silver Artist Skin: Dotti Artist Hair: Matt Mullhall Make Up Assistant: Brittany Turpen Hair: Rheanne Garcia Hair Assistant: Patrick Kilian White Hair Assistant: Teresita Mariscal VFX: Arc Creative Editing: Collectiv Color: Royal Muster Sound: 750mph Producer: Carla Thomas Film Processing: Fotokem #HarryStyles #KissAllTheTimeDiscoOccasionally #Aperture","harry styles - aperture ( ) for “aperture” by harry styles harry’s new album “kiss all the time. disco, occasionally.” is available march 6th: youtube: amazon music: : deezer: itunes: pandora: : : youtube music: harry styles : : youtube: hshq: : : sms/whatsapp: credits written and aube perrie division creative director: molly hawkins choreographer: ryan heffington division md/ep: elena argiros division co-founder: jules de chateleux division producer: elena argiros lfr ep/producer: luigi rossi lfr ep/producer: francesco rizzo producer/commissioner: bryan younce management: full stop management dop: chris ripley editor: gwen ghelid 1st ad: boma pennebaker stunt coordinator: stephen dunlevy stunt performer - the stranger: kyle soderman stunt performer - the stranger: pasha petkun stunt performer - harry: lj lavecchia stunt performer - harry: will greenburg dancer - the stranger: danny dolan production designer: patience harding sfx artist: chelsea delfino artist stylist: harry lambert costume designer: lindsey hartman vfx creative director: john leonti senior colorist: mikey pehanich sound designer: mark hellaby location manager: matt stevens production service: lfr productions production supervisor: laura goldenstein production coordinator: daphne lucas casting director: allison twardziak 2nd ad: kendall wilmot 1st ac a-cam: jacob perry 2nd ac a-cam: mckay todd cam op b-cam: adam hull 1st ac b-cam: connor lambert 2nd ac b-cam: will hecht steadicam: jose espinoza sound mixer: brendan beebe boom op: juan cisneros vtr: angel cifuentes gaffer: mathias peralta key grip: matt planer stunts: action factory choreographer’s assistant: josh lamb art coordinator: megan mantia set decorator: caroline jackson prop master: marcy silver artist skin: dotti artist hair: matt mullhall make up assistant: brittany turpen hair: rheanne garcia hair assistant: patrick kilian white hair assistant: teresita mariscal vfx: arc creative editing: collectiv color: royal muster sound: 750mph producer: carla thomas film processing: fotokem #harrystyles #kissallthetimediscooccasionally #aperture",308,290,216,205,0.7012987012987013,0.7068965517241379,0.05844155844155844,17,4,Friday,0,51.594166666666666,40,2883,1,0,1,0,0,1,harry styles aperture official video,official video for aperture by harry styles harry s new album kiss all the time disco occasionally is available march 6th youtube amazon music apple music deezer itunes pandora soundcloud spotify youtube music follow harry styles instagram facebook youtube follow hshq instagram tiktok sms whatsapp credits written and directed by aube perrie produced by division creative director molly hawkins choreographer ryan heffington division md ep elena argiros division co founder jules de chateleux division producer elena argiros lfr ep producer luigi rossi lfr ep producer francesco rizzo producer commissioner bryan younce management full stop management dop chris ripley editor gwen ghelid 1st ad boma pennebaker stunt coordinator stephen dunlevy stunt performer the stranger kyle soderman stunt performer the stranger pasha petkun stunt performer harry lj lavecchia stunt performer harry will greenburg dancer the stranger danny dolan production designer patience harding sfx artist chelsea delfino artist stylist harry lambert costume designer lindsey hartman vfx creative director john leonti senior colorist mikey pehanich sound designer mark hellaby location manager matt stevens production service lfr productions production supervisor laura goldenstein production coordinator daphne lucas casting director allison twardziak 2nd ad kendall wilmot 1st ac a cam jacob perry 2nd ac a cam mckay todd cam op b cam adam hull 1st ac b cam connor lambert 2nd ac b cam will hecht steadicam jose espinoza sound mixer brendan beebe boom op juan cisneros vtr angel cifuentes gaffer mathias peralta key grip matt planer stunts action factory choreographer s assistant josh lamb art coordinator megan mantia set decorator caroline jackson prop master marcy silver artist skin dotti artist hair matt mullhall make up assistant brittany turpen hair rheanne garcia hair assistant patrick kilian white hair assistant teresita mariscal vfx arc creative editing collectiv color royal muster sound 750mph producer carla thomas film processing fotokem harrystyles kissallthetimediscooccasionally aperture,harry styles aperture official video official video for aperture by harry styles harry s new album kiss all the time disco occasionally is available march 6th youtube amazon music apple music deezer itunes pandora soundcloud spotify youtube music follow harry styles instagram facebook youtube follow hshq instagram tiktok sms whatsapp credits written and directed by aube perrie produced by division creative director molly hawkins choreographer ryan heffington division md ep elena argiros division co founder jules de chateleux division producer elena argiros lfr ep producer luigi rossi lfr ep producer francesco rizzo producer commissioner bryan younce management full stop management dop chris ripley editor gwen ghelid 1st ad boma pennebaker stunt coordinator stephen dunlevy stunt performer the stranger kyle soderman stunt performer the stranger pasha petkun stunt performer harry lj lavecchia stunt performer harry will greenburg dancer the stranger danny dolan production designer patience harding sfx artist chelsea delfino artist stylist harry lambert costume designer lindsey hartman vfx creative director john leonti senior colorist mikey pehanich sound designer mark hellaby location manager matt stevens production service lfr productions production supervisor laura goldenstein production coordinator daphne lucas casting director allison twardziak 2nd ad kendall wilmot 1st ac a cam jacob perry 2nd ac a cam mckay todd cam op b cam adam hull 1st ac b cam connor lambert 2nd ac b cam will hecht steadicam jose espinoza sound mixer brendan beebe boom op juan cisneros vtr angel cifuentes gaffer mathias peralta key grip matt planer stunts action factory choreographer s assistant josh lamb art coordinator megan mantia set decorator caroline jackson prop master marcy silver artist skin dotti artist hair matt mullhall make up assistant brittany turpen hair rheanne garcia hair assistant patrick kilian white hair assistant teresita mariscal vfx arc creative editing collectiv color royal muster sound 750mph producer carla thomas film processing fotokem harrystyles kissallthetimediscooccasionally aperture,harry styles aperture for aperture by harry styles harry s new album kiss all the time disco occasionally is available march 6th youtube amazon music deezer itunes pandora youtube music harry styles youtube hshq sms whatsapp credits written and aube perrie division creative director molly hawkins choreographer ryan heffington division md ep elena argiros division co founder jules de chateleux division producer elena argiros lfr ep producer luigi rossi lfr ep producer francesco rizzo producer commissioner bryan younce management full stop management dop chris ripley editor gwen ghelid 1st ad boma pennebaker stunt coordinator stephen dunlevy stunt performer the stranger kyle soderman stunt performer the stranger pasha petkun stunt performer harry lj lavecchia stunt performer harry will greenburg dancer the stranger danny dolan production designer patience harding sfx artist chelsea delfino artist stylist harry lambert costume designer lindsey hartman vfx creative director john leonti senior colorist mikey pehanich sound designer mark hellaby location manager matt stevens production service lfr productions production supervisor laura goldenstein production coordinator daphne lucas casting director allison twardziak 2nd ad kendall wilmot 1st ac a cam jacob perry 2nd ac a cam mckay todd cam op b cam adam hull 1st ac b cam connor lambert 2nd ac b cam will hecht steadicam jose espinoza sound mixer brendan beebe boom op juan cisneros vtr angel cifuentes gaffer mathias peralta key grip matt planer stunts action factory choreographer s assistant josh lamb art coordinator megan mantia set decorator caroline jackson prop master marcy silver artist skin dotti artist hair matt mullhall make up assistant brittany turpen hair rheanne garcia hair assistant patrick kilian white hair assistant teresita mariscal vfx arc creative editing collectiv color royal muster sound 750mph producer carla thomas film processing fotokem harrystyles kissallthetimediscooccasionally aperture
85UJ8Rvfj9g,2026-01-23T05:00:14Z,2026-01-23T05:00:14Z,2026-01-25T20:35:46Z,US,1,10,834509,97904,4652,Joji - Last of a Dying Breed (Visualizer),"Joji - Last of a Dying Breed

Last of a Dying Breed: https://joji.lnk.to/lastofadyingbreed
Piss In The Wind, out February 6th: https://joji.lnk.to/pissinthewind
Shop Vinyl, CD, merch & more: https://joji.lnk.to/pissinthewind/officialstore

Sign up: https://joji.lnk.to/signup
Website: https://jojimusic.com
Subscribe: https://joji.lnk.to/subscribe
Instagram: https://www.instagram.com/sushitrash/
TikTok: https://www.tiktok.com/@joji
Facebook: https://www.facebook.com/jojikansai/
WhatsApp: https://joji.lnk.to/whatsapp
X: https://x.com/sushitrash

CREDITS:
Visuals by BRTHR x angel333

#Joji #LastofaDyingBreed #PissInTheWind",Joji Nectar BALLADS 1 In Tongues Chloe Burbank Gimme Love Run SLOW DANCING IN THE DARK 88rising glimpse of us smithereens joji smithereens joji tour die for you joji head in the clouds joji music video joji official video joji visualizer joji lyrics joji yeah right joji sanctuary last of a dying breed piss in the wind pixelated kisses love you less past won't leave my bed,Joji - Last of a Dying Breed (Visualizer),"Joji - Last of a Dying Breed Last of a Dying Breed: Piss In The Wind, out February 6th: Shop Vinyl, CD, merch & more: Sign up: Website: Subscribe: Instagram: TikTok: Facebook: WhatsApp: X: CREDITS: Visuals by BRTHR x angel333 #Joji #LastofaDyingBreed #PissInTheWind",Joji - Last of a Dying Breed (Visualizer),"Joji - Last of a Dying Breed Last of a Dying Breed: Piss In The Wind, out February 6th: Shop Vinyl, CD, merch & more: Sign up: Website: Subscribe: Instagram: TikTok: Facebook: WhatsApp: X: CREDITS: Visuals by BRTHR x angel333 #Joji #LastofaDyingBreed #PissInTheWind","Joji - Last of a Dying Breed (Visualizer) Joji - Last of a Dying Breed Last of a Dying Breed: Piss In The Wind, out February 6th: Shop Vinyl, CD, merch & more: Sign up: Website: Subscribe: Instagram: TikTok: Facebook: WhatsApp: X: CREDITS: Visuals by BRTHR x angel333 #Joji #LastofaDyingBreed #PissInTheWind","joji - last of a dying breed ( ) joji - last of a dying breed last of a dying breed: piss in the wind, out february 6th: shop vinyl, cd, & more: sign up: : : : : : whatsapp: x: credits: visuals by brthr x angel333 #joji #lastofadyingbreed #pissinthewind",48,41,35,28,0.7291666666666666,0.6829268292682927,0.14583333333333334,5,4,Friday,0,63.59222222222222,41,626,1,0,0,0,0,1,joji last of a dying breed visualizer,joji last of a dying breed last of a dying breed piss in the wind out february 6th shop vinyl cd merch more sign up website subscribe instagram tiktok facebook whatsapp x credits visuals by brthr x angel333 joji lastofadyingbreed pissinthewind,joji last of a dying breed visualizer joji last of a dying breed last of a dying breed piss in the wind out february 6th shop vinyl cd merch more sign up website subscribe instagram tiktok facebook whatsapp x credits visuals by brthr x angel333 joji lastofadyingbreed pissinthewind,joji last of a dying breed joji last of a dying breed last of a dying breed piss in the wind out february 6th shop vinyl cd more sign up whatsapp x credits visuals by brthr x angel333 joji lastofadyingbreed pissinthewind
